DeployID,Ptt,DepthSensor,Source,Instr,Date,Duration,Time Offset,Count,LocationQuality,Latitude,Longitude,BadTherm,NumBins,Partial,Depth1,Depth1Error,MinTemp1,MaxTemp1,%Ox1,Discont1,Depth2,Depth2Error,MinTemp2,MaxTemp2,%Ox2,Discont2,Depth3,Depth3Error,MinTemp3,MaxTemp3,%Ox3,Discont3,Depth4,Depth4Error,MinTemp4,MaxTemp4,%Ox4,Discont4,Depth5,Depth5Error,MinTemp5,MaxTemp5,%Ox5,Discont5,Depth6,Depth6Error,MinTemp6,MaxTemp6,%Ox6,Discont6,Depth7,Depth7Error,MinTemp7,MaxTemp7,%Ox7,Discont7,Depth8,Depth8Error,MinTemp8,MaxTemp8,%Ox8,Discont8,Depth9,Depth9Error,MinTemp9,MaxTemp9,%Ox9,Discont9,Depth10,Depth10Error,MinTemp10,MaxTemp10,%Ox10,Discont10,Depth11,Depth11Error,MinTemp11,MaxTemp11,%Ox11,Discont11,Depth12,Depth12Error,MinTemp12,MaxTemp12,%Ox12,Discont12,Depth13,Depth13Error,MinTemp13,MaxTemp13,%Ox13,Discont13,Depth14,Depth14Error,MinTemp14,MaxTemp14,%Ox14,Discont14,Depth15,Depth15Error,MinTemp15,MaxTemp15,%Ox15,Discont15,Depth16,Depth16Error,MinTemp16,MaxTemp16,%Ox16,Discont16,Depth17,Depth17Error,MinTemp17,MaxTemp17,%Ox17,Discont17,Depth18,Depth18Error,MinTemp18,MaxTemp18,%Ox18,Discont18,,,,,
Flea,238966,0.500000,Transmission,UT,11:03:00 14-Apr-2025,16.7,2.00,3,,,, ,13,,0.00,0.00,11.075,11.125,,,5.00,1.00,11.075,11.125,,,10.00,0.00,11.075,11.125,,,15.00,0.00,11.075,11.125,,,20.00,0.00,11.075,11.125,,,25.00,0.00,11.075,11.125,,,30.00,0.00,11.075,11.125,,,35.00,0.00,11.075,11.125,,,40.00,0.00,11.075,11.125,,,45.00,0.00,11.075,11.125,,,50.00,0.00,11.075,11.125,,,55.00,0.00,11.075,11.125,,,60.00,0.00,11.075,11.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,11:02:00 15-Apr-2025,16.7,2.00,1,,,, ,17,,0.00,0.00,11.525,11.575,,,5.00,0.00,11.525,11.575,,,10.00,0.00,11.525,11.575,,,15.00,0.00,11.525,11.575,,,20.00,0.00,11.275,11.325,,,25.00,0.00,11.125,11.175,,,30.00,0.00,11.125,11.175,,,35.00,0.00,11.075,11.125,,,40.00,0.00,11.075,11.125,,,45.00,0.00,11.075,11.125,,,50.00,1.00,11.075,11.125,,,55.00,1.00,11.075,11.125,,,60.00,0.00,11.075,11.125,,,65.00,0.00,11.075,11.125,,,70.00,0.00,11.075,11.125,,,75.00,0.00,11.075,11.125,,,80.00,0.00,11.075,11.125,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,21:50:00 15-Apr-2025,16.7,2.00,3,,,, ,18,,0.00,0.00,11.375,11.425,,,5.00,0.00,11.375,11.425,,,10.00,0.00,11.375,11.425,,,15.00,0.00,11.375,11.425,,,20.00,0.00,11.375,11.425,,,25.00,0.00,11.375,11.425,,,30.00,0.00,11.125,11.175,,,35.00,0.00,11.075,11.125,,,40.00,0.00,11.075,11.125,,,45.00,1.00,11.075,11.125,,,50.00,0.00,11.075,11.125,,,55.00,0.00,11.075,11.125,,,60.00,1.00,11.075,11.125,,,65.00,0.00,11.075,11.125,,,70.00,0.00,11.075,11.125,,,75.00,0.00,11.075,11.125,,,80.00,0.00,11.075,11.125,,,85.00,0.00,11.075,11.125,,,,,,,
Flea,238966,0.500000,Transmission,UT,09:04:00 16-Apr-2025,16.7,2.00,1,,,, ,17,,0.00,0.00,11.075,11.125,,,5.00,0.00,11.075,11.125,,,10.00,0.00,11.075,11.125,,,15.00,0.00,11.075,11.125,,,20.00,0.00,11.075,11.125,,,25.00,0.00,11.075,11.125,,,30.00,0.00,11.075,11.125,,,35.00,0.00,11.075,11.125,,,40.00,0.00,11.075,11.125,,,45.00,0.00,11.075,11.125,,,50.00,0.00,11.075,11.125,,,55.00,1.00,11.075,11.125,,,60.00,0.00,11.075,11.125,,,65.00,0.00,11.075,11.125,,,70.00,0.00,11.075,11.125,,,75.00,0.00,11.075,11.125,,,80.00,0.00,11.075,11.125,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,20:58:00 16-Apr-2025,1.7,2.00,3,,,, ,14,,0.00,0.00,11.075,11.125,,,5.00,0.00,11.075,11.125,,,10.00,0.00,11.075,11.125,,,15.00,0.00,11.075,11.125,,,20.00,0.00,11.075,11.125,,,25.00,0.00,11.075,11.125,,,30.00,0.00,11.075,11.125,,,35.00,0.00,11.075,11.125,,,40.00,0.00,11.075,11.125,,,45.00,0.00,11.075,11.125,,,50.00,0.00,11.075,11.125,,,55.00,0.00,11.075,11.125,,,60.00,0.00,11.075,11.125,,,65.00,1.00,11.075,11.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,19:02:00 17-Apr-2025,16.7,2.00,2,,,, ,2,,85.00,0.00,11.125,11.175,,,90.00,1.00,11.125,11.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,08:03:00 18-Apr-2025,16.7,2.00,2,,,, ,18,,0.00,0.00,11.425,11.475,,,5.00,0.00,11.425,11.475,,,10.00,0.00,11.425,11.475,,,15.00,0.00,11.425,11.475,,,20.00,0.00,11.275,11.325,,,25.00,0.00,11.125,11.175,,,30.00,0.00,11.075,11.125,,,35.00,0.00,11.075,11.125,,,40.00,0.00,11.075,11.125,,,45.00,1.00,11.075,11.125,,,50.00,0.00,11.075,11.125,,,55.00,0.00,11.075,11.125,,,60.00,0.00,11.075,11.125,,,65.00,0.00,11.075,11.125,,,70.00,0.00,11.075,11.125,,,75.00,0.00,11.075,11.125,,,80.00,0.00,11.075,11.125,,,85.00,0.00,11.075,11.125,,,,,,,
Flea,238966,0.500000,Transmission,UT,18:00:00 18-Apr-2025,16.7,2.00,2,,,, ,18,,0.00,0.00,11.375,11.425,,,5.00,0.00,11.375,11.425,,,10.00,0.00,11.375,11.425,,,15.00,0.00,11.275,11.325,,,20.00,0.00,11.175,11.225,,,25.00,0.00,11.125,11.175,,,30.00,0.00,11.125,11.175,,,35.00,0.00,11.125,11.175,,,40.00,0.00,11.125,11.175,,,45.00,1.00,11.125,11.175,,,50.00,0.00,11.125,11.175,,,55.00,0.00,11.125,11.175,,,60.00,0.00,11.125,11.175,,,65.00,0.00,11.125,11.175,,,70.00,0.00,11.125,11.175,,,75.00,0.00,11.125,11.175,,,80.00,0.00,11.125,11.175,,,85.00,0.00,11.125,11.175,,,,,,,
Flea,238966,0.500000,Transmission,UT,17:03:00 19-Apr-2025,16.7,2.00,1,,,, ,1,,85.00,1.00,11.125,11.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,18:01:00 19-Apr-2025,16.7,2.00,2,,,, ,18,,0.00,0.00,11.975,12.025,,,5.00,0.00,11.725,11.775,,,10.00,0.00,11.625,11.675,,,15.00,0.00,11.475,11.525,,,20.00,0.00,11.225,11.275,,,25.00,0.00,11.125,11.175,,,30.00,0.00,11.125,11.175,,,35.00,0.00,11.125,11.175,,,40.00,0.00,11.125,11.175,,,45.00,0.00,11.125,11.175,,,50.00,0.00,11.125,11.175,,,55.00,0.00,11.125,11.175,,,60.00,0.00,11.125,11.175,,,65.00,0.00,11.125,11.175,,,70.00,0.00,11.125,11.175,,,75.00,0.00,11.125,11.175,,,80.00,0.00,11.125,11.175,,,85.00,1.00,11.125,11.175,,,,,,,
Flea,238966,0.500000,Transmission,UT,05:37:00 20-Apr-2025,16.7,2.00,1,,,, ,15,,0.00,0.00,11.275,11.325,,,5.00,0.00,11.225,11.275,,,10.00,0.00,11.275,11.325,,,15.00,0.00,11.225,11.275,,,20.00,0.00,11.175,11.225,,,25.00,1.00,11.175,11.225,,,30.00,0.00,11.175,11.225,,,35.00,0.00,11.125,11.175,,,40.00,0.00,11.125,11.175,,,45.00,0.00,11.125,11.175,,,50.00,0.00,11.125,11.175,,,55.00,0.00,11.125,11.175,,,60.00,0.00,11.125,11.175,,,65.00,0.00,11.075,11.125,,,70.00,0.00,11.075,11.125,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,06:02:00 20-Apr-2025,1.7,2.00,3,,,, ,16,,0.00,0.00,11.375,11.425,,,5.00,0.00,11.375,11.425,,,10.00,0.00,11.375,11.425,,,15.00,0.00,11.275,11.325,,,20.00,0.00,11.175,11.225,,,25.00,0.00,11.075,11.125,,,30.00,1.00,11.025,11.075,,,35.00,0.00,11.025,11.075,,,40.00,0.00,11.025,11.075,,,45.00,0.00,11.025,11.075,,,50.00,0.00,11.025,11.075,,,55.00,0.00,11.025,11.075,,,60.00,0.00,11.025,11.075,,,65.00,0.00,11.025,11.075,,,70.00,0.00,11.025,11.075,,,75.00,0.00,10.975,11.025,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,16:02:00 20-Apr-2025,16.7,2.00,2,,,, ,17,,0.00,0.00,12.375,12.425,,,5.00,0.00,12.025,12.075,,,10.00,0.00,11.825,11.875,,,15.00,0.00,11.675,11.725,,,20.00,0.00,11.375,11.425,,,25.00,0.00,11.175,11.225,,,30.00,0.00,11.125,11.175,,,35.00,0.00,11.125,11.175,,,40.00,0.00,11.125,11.175,,,45.00,0.00,11.125,11.175,,,50.00,0.00,11.125,11.175,,,55.00,0.00,11.125,11.175,,,60.00,0.00,11.125,11.175,,,65.00,0.00,11.125,11.175,,,70.00,0.00,11.125,11.175,,,75.00,0.00,11.125,11.175,,,80.00,0.00,11.125,11.175,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,04:35:00 21-Apr-2025,16.7,2.00,1,,,, ,16,,0.00,0.00,11.625,11.675,,,5.00,0.00,11.375,11.425,,,10.00,0.00,11.325,11.375,,,15.00,1.00,11.225,11.275,,,20.00,0.00,11.225,11.275,,,25.00,0.00,11.225,11.275,,,30.00,0.00,11.225,11.275,,,35.00,1.00,11.225,11.275,,,40.00,0.00,11.225,11.275,,,45.00,0.00,11.225,11.275,,,50.00,1.00,11.225,11.275,,,55.00,0.00,11.225,11.275,,,60.00,0.00,11.225,11.275,,,65.00,0.00,11.175,11.225,,,70.00,0.00,11.175,11.225,,,75.00,0.00,11.175,11.225,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,14:05:00 22-Apr-2025,16.7,2.00,1,,,, ,17,,0.00,0.00,12.275,12.325,,,5.00,0.00,12.125,12.175,,,10.00,0.00,11.525,11.575,,,15.00,0.00,11.375,11.425,,,20.00,0.00,11.325,11.375,,,25.00,0.00,11.225,11.275,,,30.00,0.00,11.175,11.225,,,35.00,0.00,11.175,11.225,,,40.00,0.00,11.125,11.175,,,45.00,0.00,11.075,11.125,,,50.00,0.00,11.025,11.075,,,55.00,0.00,11.025,11.075,,,60.00,0.00,11.025,11.075,,,65.00,0.00,10.975,11.025,,,70.00,0.00,10.975,11.025,,,75.00,0.00,10.975,11.025,,,80.00,1.00,11.025,11.075,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,15:03:00 22-Apr-2025,16.7,2.00,2,,,, ,16,,0.00,0.00,12.125,12.175,,,5.00,0.00,12.125,12.175,,,10.00,1.00,11.625,11.675,,,15.00,0.00,11.425,11.475,,,20.00,0.00,11.375,11.425,,,25.00,0.00,11.275,11.325,,,30.00,0.00,11.075,11.125,,,35.00,0.00,11.075,11.125,,,40.00,0.00,11.025,11.075,,,45.00,0.00,11.075,11.125,,,50.00,0.00,11.025,11.075,,,55.00,1.00,11.025,11.075,,,60.00,0.00,11.025,11.075,,,65.00,0.00,11.025,11.075,,,70.00,0.00,11.025,11.075,,,75.00,0.00,11.025,11.075,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,02:56:00 23-Apr-2025,16.7,2.00,1,,,, ,8,,0.00,0.00,11.075,11.125,,,5.00,0.00,10.975,11.025,,,10.00,0.00,10.925,10.975,,,15.00,0.00,10.875,10.925,,,20.00,0.00,10.875,10.925,,,25.00,0.00,10.875,10.925,,,30.00,0.00,10.875,10.925,,,35.00,0.00,10.875,10.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,13:04:00 23-Apr-2025,16.7,2.00,2,,,, ,17,,0.00,0.00,11.875,11.925,,,5.00,0.00,11.875,11.925,,,10.00,0.00,11.825,11.875,,,15.00,0.00,11.825,11.875,,,20.00,0.00,11.775,11.825,,,25.00,0.00,11.475,11.525,,,30.00,0.00,11.075,11.125,,,35.00,0.00,11.075,11.125,,,40.00,0.00,11.075,11.125,,,45.00,0.00,11.075,11.125,,,50.00,0.00,11.075,11.125,,,55.00,0.00,11.075,11.125,,,60.00,0.00,11.075,11.125,,,65.00,0.00,11.075,11.125,,,70.00,0.00,11.075,11.125,,,75.00,0.00,11.075,11.125,,,80.00,0.00,11.075,11.125,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,12:10:00 24-Apr-2025,16.7,2.00,2,,,, ,17,,0.00,0.00,11.725,11.775,,,5.00,0.00,11.525,11.575,,,10.00,0.00,11.475,11.525,,,15.00,0.00,11.475,11.525,,,20.00,1.00,11.475,11.525,,,25.00,0.00,11.375,11.425,,,30.00,0.00,11.375,11.425,,,35.00,0.00,11.275,11.325,,,40.00,1.00,11.175,11.225,,,45.00,0.00,11.075,11.125,,,50.00,0.00,11.025,11.075,,,55.00,0.00,11.025,11.075,,,60.00,0.00,11.025,11.075,,,65.00,0.00,11.025,11.075,,,70.00,0.00,11.025,11.075,,,75.00,0.00,11.025,11.075,,,80.00,0.00,11.025,11.075,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,13:01:00 24-Apr-2025,16.7,2.00,2,,,, ,1,,85.00,0.00,11.025,11.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,11:03:00 25-Apr-2025,1.7,2.00,1,,,, ,17,,0.00,0.00,11.825,11.875,,,5.00,0.00,11.775,11.825,,,10.00,0.00,11.675,11.725,,,15.00,0.00,11.675,11.725,,,20.00,0.00,11.375,11.425,,,25.00,0.00,11.175,11.225,,,30.00,0.00,11.075,11.125,,,35.00,0.00,10.975,11.025,,,40.00,0.00,10.975,11.025,,,45.00,0.00,10.975,11.025,,,50.00,0.00,10.975,11.025,,,55.00,0.00,10.975,11.025,,,60.00,0.00,10.975,11.025,,,65.00,0.00,10.975,11.025,,,70.00,0.00,10.975,11.025,,,75.00,0.00,10.975,11.025,,,80.00,0.00,10.975,11.025,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,11:00:00 26-Apr-2025,16.7,2.00,2,,,, ,17,,0.00,0.00,12.025,12.075,,,5.00,0.00,11.925,11.975,,,10.00,0.00,11.825,11.875,,,15.00,0.00,11.675,11.725,,,20.00,0.00,11.375,11.425,,,25.00,0.00,11.175,11.225,,,30.00,0.00,11.175,11.225,,,35.00,0.00,11.075,11.125,,,40.00,0.00,11.075,11.125,,,45.00,0.00,11.075,11.125,,,50.00,0.00,11.075,11.125,,,55.00,0.00,11.075,11.125,,,60.00,0.00,11.075,11.125,,,65.00,0.00,11.075,11.125,,,70.00,0.00,11.075,11.125,,,75.00,0.00,11.075,11.125,,,80.00,0.00,11.075,11.125,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,09:00:00 27-Apr-2025,16.7,2.00,2,,,, ,1,,85.00,1.00,11.125,11.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,21:20:00 27-Apr-2025,1.7,2.00,2,,,, ,5,,0.00,0.00,12.925,12.975,,,5.00,0.00,12.625,12.675,,,10.00,0.00,12.525,12.575,,,15.00,0.00,12.225,12.275,,,20.00,0.00,12.025,12.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,08:01:00 28-Apr-2025,1.7,2.00,3,,,, ,5,,0.00,0.00,11.475,11.525,,,5.00,0.00,11.525,11.575,,,10.00,0.00,11.475,11.525,,,15.00,0.00,11.475,11.525,,,20.00,0.00,11.475,11.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,20:02:00 28-Apr-2025,16.7,2.00,1,,,, ,13,,0.00,0.00,12.525,12.575,,,5.00,0.00,12.425,12.475,,,10.00,0.00,11.975,12.025,,,15.00,0.00,11.675,11.725,,,20.00,0.00,11.575,11.625,,,25.00,0.00,11.575,11.625,,,30.00,0.00,11.525,11.575,,,35.00,0.00,11.575,11.625,,,40.00,0.00,11.525,11.575,,,45.00,0.00,11.525,11.575,,,50.00,1.00,11.525,11.575,,,55.00,0.00,11.525,11.575,,,60.00,0.00,11.525,11.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,21:00:00 28-Apr-2025,1.7,2.00,1,,,, ,10,,0.00,0.00,11.525,11.575,,,5.00,0.00,11.525,11.575,,,10.00,0.00,11.525,11.575,,,15.00,0.00,11.525,11.575,,,20.00,0.00,11.525,11.575,,,25.00,0.00,11.525,11.575,,,30.00,0.00,11.525,11.575,,,35.00,0.00,11.525,11.575,,,40.00,0.00,11.525,11.575,,,45.00,1.00,11.525,11.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,07:01:00 30-Apr-2025,16.7,2.00,2,,,, ,13,,0.00,0.00,12.925,12.975,,,5.00,0.00,12.925,12.975,,,10.00,0.00,12.925,12.975,,,15.00,0.00,12.875,12.925,,,20.00,0.00,12.325,12.375,,,25.00,0.00,11.725,11.775,,,30.00,0.00,11.525,11.575,,,35.00,0.00,11.475,11.525,,,40.00,0.00,11.475,11.525,,,45.00,0.00,11.375,11.425,,,50.00,0.00,11.325,11.375,,,55.00,0.00,11.275,11.325,,,60.00,0.00,11.275,11.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,18:03:00 30-Apr-2025,1.7,2.00,2,,,, ,12,,0.00,0.00,13.375,13.425,,,5.00,1.00,12.525,12.575,,,10.00,0.00,12.525,12.575,,,15.00,0.00,12.525,12.575,,,20.00,0.00,11.975,12.025,,,25.00,1.00,11.675,11.725,,,30.00,0.00,11.425,11.475,,,35.00,0.00,11.225,11.275,,,40.00,0.00,11.175,11.225,,,45.00,0.00,11.175,11.225,,,50.00,1.00,11.175,11.225,,,55.00,0.00,11.175,11.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,17:02:00 01-May-2025,1.7,2.00,3,,,, ,13,,0.00,0.00,13.625,13.675,,,5.00,0.00,13.375,13.425,,,10.00,0.00,13.425,13.475,,,15.00,0.00,12.825,12.875,,,20.00,0.00,12.125,12.175,,,25.00,0.00,11.925,11.975,,,30.00,0.00,11.225,11.275,,,35.00,0.00,11.225,11.275,,,40.00,0.00,11.225,11.275,,,45.00,0.00,11.225,11.275,,,50.00,0.00,11.225,11.275,,,55.00,0.00,11.225,11.275,,,60.00,0.00,11.225,11.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,04:25:00 02-May-2025,1.7,2.00,3,,,, ,9,,0.00,0.00,12.875,12.925,,,5.00,0.00,12.425,12.475,,,10.00,0.00,12.275,12.325,,,15.00,0.00,12.075,12.125,,,20.00,0.00,11.825,11.875,,,25.00,0.00,11.825,11.875,,,30.00,0.00,11.825,11.875,,,35.00,0.00,11.825,11.875,,,40.00,0.00,11.775,11.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,16:03:00 02-May-2025,16.7,2.00,1,,,, ,12,,0.00,0.00,13.125,13.175,,,5.00,0.00,12.825,12.875,,,10.00,0.00,12.625,12.675,,,15.00,0.00,12.575,12.625,,,20.00,0.00,12.525,12.575,,,25.00,0.00,12.525,12.575,,,30.00,0.00,12.525,12.575,,,35.00,0.00,12.375,12.425,,,40.00,1.00,12.125,12.175,,,45.00,0.00,12.025,12.075,,,50.00,0.00,11.925,11.975,,,55.00,0.00,11.975,12.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,15:01:00 03-May-2025,16.7,2.00,3,,,, ,18,,0.00,0.00,13.625,13.675,,,5.00,0.00,13.575,13.625,,,10.00,0.00,12.625,12.675,,,15.00,1.00,11.925,11.975,,,20.00,0.00,11.875,11.925,,,25.00,0.00,11.875,11.925,,,30.00,0.00,11.825,11.875,,,35.00,0.00,11.875,11.925,,,40.00,0.00,11.825,11.875,,,45.00,0.00,11.825,11.875,,,50.00,0.00,11.875,11.925,,,55.00,0.00,11.825,11.875,,,60.00,0.00,11.725,11.775,,,65.00,0.00,11.675,11.725,,,70.00,0.00,11.625,11.675,,,75.00,0.00,11.625,11.675,,,80.00,0.00,11.675,11.725,,,85.00,1.00,11.625,11.675,,,,,,,
Flea,238966,0.500000,Transmission,UT,16:01:00 03-May-2025,16.7,2.00,2,,,, ,17,,0.00,0.00,13.775,13.825,,,5.00,0.00,13.625,13.675,,,10.00,0.00,13.575,13.625,,,15.00,0.00,12.875,12.925,,,20.00,0.00,12.025,12.075,,,25.00,1.00,11.775,11.825,,,30.00,0.00,11.675,11.725,,,35.00,0.00,11.675,11.725,,,40.00,1.00,11.625,11.675,,,45.00,0.00,11.575,11.625,,,50.00,0.00,11.575,11.625,,,55.00,0.00,11.525,11.575,,,60.00,0.00,11.525,11.575,,,65.00,0.00,11.525,11.575,,,70.00,0.00,11.525,11.575,,,75.00,0.00,11.525,11.575,,,80.00,0.00,11.525,11.575,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,12:03:00 06-May-2025,16.7,3.00,3,,,, ,16,,0.00,0.00,13.625,13.675,,,5.00,0.00,13.725,13.775,,,10.00,0.00,13.225,13.275,,,15.00,1.00,13.125,13.175,,,20.00,0.00,12.475,12.525,,,25.00,0.00,11.725,11.775,,,30.00,0.00,11.775,11.825,,,35.00,0.00,11.175,11.225,,,40.00,1.00,11.225,11.275,,,45.00,0.00,11.225,11.275,,,50.00,0.00,11.225,11.275,,,55.00,0.00,11.225,11.275,,,60.00,0.00,11.225,11.275,,,65.00,0.00,11.225,11.275,,,70.00,0.00,11.225,11.275,,,75.00,0.00,11.225,11.275,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,13:02:00 06-May-2025,1.7,3.00,4,,,, ,16,,0.00,0.00,13.775,13.825,,,5.00,0.00,13.725,13.775,,,10.00,0.00,13.575,13.625,,,15.00,0.00,13.325,13.375,,,20.00,0.00,13.175,13.225,,,25.00,0.00,13.025,13.075,,,30.00,0.00,12.375,12.425,,,35.00,0.00,11.975,12.025,,,40.00,1.00,11.325,11.375,,,45.00,0.00,11.225,11.275,,,50.00,0.00,11.175,11.225,,,55.00,0.00,11.225,11.275,,,60.00,0.00,11.175,11.225,,,65.00,0.00,11.225,11.275,,,70.00,0.00,11.225,11.275,,,75.00,0.00,11.225,11.275,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,11:01:00 07-May-2025,16.7,3.00,1,,,, ,16,,0.00,0.00,13.775,13.825,,,5.00,0.00,13.675,13.725,,,10.00,1.00,13.625,13.675,,,15.00,1.00,13.525,13.575,,,20.00,0.00,13.175,13.225,,,25.00,0.00,12.125,12.175,,,30.00,0.00,11.975,12.025,,,35.00,0.00,11.425,11.475,,,40.00,0.00,11.275,11.325,,,45.00,0.00,11.225,11.275,,,50.00,0.00,11.225,11.275,,,55.00,1.00,11.225,11.275,,,60.00,0.00,11.225,11.275,,,65.00,0.00,11.225,11.275,,,70.00,0.00,11.225,11.275,,,75.00,0.00,11.225,11.275,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,21:01:00 09-May-2025,16.7,3.00,2,,,, ,10,,0.00,0.00,14.025,14.075,,,5.00,0.00,13.525,13.575,,,10.00,0.00,13.125,13.175,,,15.00,0.00,13.125,13.175,,,20.00,0.00,12.275,12.325,,,25.00,0.00,11.625,11.675,,,30.00,0.00,11.525,11.575,,,35.00,0.00,11.475,11.525,,,40.00,0.00,11.525,11.575,,,45.00,0.00,11.475,11.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,09:01:00 10-May-2025,16.7,3.00,1,,,, ,13,,0.00,0.00,13.825,13.875,,,5.00,0.00,13.325,13.375,,,10.00,0.00,13.575,13.625,,,15.00,0.00,12.675,12.725,,,20.00,0.00,12.475,12.525,,,25.00,0.00,12.375,12.425,,,30.00,0.00,12.175,12.225,,,35.00,0.00,12.075,12.125,,,40.00,0.00,11.525,11.575,,,45.00,0.00,11.475,11.525,,,50.00,0.00,11.425,11.475,,,55.00,0.00,11.425,11.475,,,60.00,0.00,11.425,11.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,18:05:00 11-May-2025,16.7,3.00,2,,,, ,16,,0.00,0.00,14.225,14.275,,,5.00,0.00,13.675,13.725,,,10.00,0.00,13.675,13.725,,,15.00,0.00,13.575,13.625,,,20.00,0.00,13.475,13.525,,,25.00,0.00,13.175,13.225,,,30.00,0.00,13.025,13.075,,,35.00,0.00,12.825,12.875,,,40.00,0.00,12.175,12.225,,,45.00,0.00,11.975,12.025,,,50.00,0.00,11.725,11.775,,,55.00,0.00,11.525,11.575,,,60.00,0.00,11.525,11.575,,,65.00,0.00,11.475,11.525,,,70.00,0.00,11.425,11.475,,,75.00,1.00,11.425,11.475,,,,,,,,,,,,,,,,,,,
